epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7973,0.0000,0.7115,647.4103,0.1641,0.8127,0.0000,0.7320,596.3890,0.1435
1,0.8044,0.0000,0.7361,642.8849,0.1444,0.8205,0.0000,0.7607,592.3427,0.1343
2,0.8159,0.0000,0.7692,638.4073,0.1347,0.8287,0.0000,0.7834,588.9358,0.1271
3,0.8243,0.0000,0.7859,635.7962,0.1292,0.8326,0.0000,0.7915,587.3460,0.1238
4,0.8290,0.0000,0.7942,634.4165,0.1262,0.8353,0.0000,0.7969,586.2189,0.1210
5,0.8331,0.0000,0.8013,633.1485,0.1233,0.8394,0.0000,0.8072,584.7803,0.1180
6,0.8370,0.0000,0.8081,632.0411,0.1209,0.8434,0.0000,0.8118,584.0826,0.1156
7,0.8406,0.0000,0.8139,631.1821,0.1190,0.8448,0.0000,0.8154,583.7185,0.1143
8,0.8432,0.0000,0.8183,630.5415,0.1176,0.8469,0.0000,0.8182,582.9938,0.1129
9,0.8449,0.0000,0.8209,630.1431,0.1168,0.8478,0.0000,0.8203,582.7339,0.1126
10,0.8454,0.0000,0.8218,629.9294,0.1163,0.8484,0.0000,0.8202,582.5767,0.1123
11,0.8463,0.0000,0.8231,629.7255,0.1159,0.8488,0.0000,0.8208,582.5376,0.1120
12,0.8469,0.0000,0.8241,629.5216,0.1154,0.8499,0.0000,0.8238,582.1139,0.1116
13,0.8475,0.0000,0.8248,629.4001,0.1152,0.8510,0.0000,0.8264,581.8458,0.1117
14,0.8480,0.0000,0.8255,629.2534,0.1149,0.8499,0.0000,0.8232,582.0521,0.1117
15,0.8485,0.0000,0.8262,629.1839,0.1147,0.8496,0.0000,0.8225,582.2003,0.1120
16,0.8489,0.0000,0.8268,629.0800,0.1145,0.8503,0.0000,0.8241,582.1331,0.1119
17,0.8493,0.0000,0.8274,629.0023,0.1143,0.8501,0.0000,0.8228,582.1031,0.1116
18,0.8496,0.0000,0.8276,628.9704,0.1143,0.8501,0.0000,0.8230,582.0368,0.1115
19,0.8496,0.0000,0.8276,628.9194,0.1142,0.8507,0.0000,0.8243,581.9209,0.1113
