epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7975,0.0000,0.7128,646.7862,0.1551,0.8133,0.0000,0.7361,594.7530,0.1396
1,0.8028,0.0000,0.7336,642.3169,0.1431,0.8157,0.0000,0.7442,593.1418,0.1366
2,0.8098,0.0000,0.7526,640.0226,0.1382,0.8183,0.0000,0.7536,592.0538,0.1346
3,0.8174,0.0000,0.7693,637.9254,0.1337,0.8188,0.0000,0.7534,591.9265,0.1338
4,0.8235,0.0000,0.7813,636.3775,0.1302,0.8225,0.0000,0.7706,590.3791,0.1319
5,0.8292,0.0000,0.7921,634.9205,0.1270,0.8194,0.0000,0.7594,591.2815,0.1330
6,0.8328,0.0000,0.7983,633.8698,0.1247,0.8211,0.0000,0.7749,589.7209,0.1314
7,0.8366,0.0000,0.8046,632.7963,0.1223,0.8222,0.0000,0.7724,589.7715,0.1306
8,0.8388,0.0000,0.8078,632.1063,0.1206,0.8235,0.0000,0.7736,589.5558,0.1307
9,0.8408,0.0000,0.8114,631.4168,0.1192,0.8230,0.0000,0.7765,589.2174,0.1303
10,0.8436,0.0000,0.8159,630.6742,0.1176,0.8226,0.0000,0.7772,589.2094,0.1304
11,0.8450,0.0000,0.8183,630.2557,0.1166,0.8233,0.0000,0.7791,589.1200,0.1300
12,0.8469,0.0000,0.8213,629.6553,0.1152,0.8235,0.0000,0.7810,588.8913,0.1299
13,0.8484,0.0000,0.8235,629.1779,0.1142,0.8233,0.0000,0.7761,589.2448,0.1297
14,0.8498,0.0000,0.8257,628.8105,0.1133,0.8281,0.0000,0.7852,588.1528,0.1272
15,0.8513,0.0000,0.8278,628.4067,0.1124,0.8256,0.0000,0.7845,588.3971,0.1287
16,0.8522,0.0000,0.8290,628.0486,0.1116,0.8277,0.0000,0.7870,588.1198,0.1286
17,0.8540,0.0000,0.8318,627.6132,0.1107,0.8269,0.0000,0.7865,588.1242,0.1280
18,0.8550,0.0000,0.8333,627.2894,0.1099,0.8252,0.0000,0.7793,588.9817,0.1298
19,0.8561,0.0000,0.8348,626.9631,0.1092,0.8274,0.0000,0.7902,587.6170,0.1283
