epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7758,0.0000,0.7485,642.8120,0.1948,0.8426,0.0000,0.8209,581.2471,0.1128
1,0.8624,0.0000,0.8511,621.9047,0.1000,0.8974,0.0000,0.8913,565.6461,0.0764
2,0.9140,0.0000,0.9106,607.3799,0.0666,0.9359,0.0000,0.9338,556.0088,0.0526
3,0.9444,0.0000,0.9431,598.8277,0.0478,0.9538,0.0000,0.9527,550.2334,0.0406
4,0.9599,0.0000,0.9592,594.3681,0.0374,0.9675,0.0000,0.9670,544.8306,0.0300
5,0.9730,0.0005,0.9727,590.2213,0.0273,0.9794,0.0000,0.9792,542.4422,0.0224
6,0.9849,0.0063,0.9848,586.8702,0.0191,0.9868,0.0408,0.9867,539.6858,0.0156
7,0.9908,0.0401,0.9907,584.5459,0.0139,0.9922,0.0714,0.9921,536.0891,0.0116
8,0.9933,0.0823,0.9933,583.0805,0.0109,0.9926,0.0969,0.9925,537.7767,0.0102
9,0.9949,0.1261,0.9949,582.0674,0.0088,0.9953,0.1939,0.9952,535.7761,0.0070
10,0.9955,0.1392,0.9955,581.5198,0.0078,0.9956,0.2194,0.9955,535.3001,0.0064
11,0.9961,0.1667,0.9960,581.1569,0.0070,0.9963,0.2449,0.9963,532.4440,0.0057
12,0.9964,0.1793,0.9964,580.8892,0.0063,0.9964,0.2296,0.9964,534.6201,0.0051
13,0.9966,0.1941,0.9966,580.6584,0.0060,0.9969,0.2653,0.9969,533.7189,0.0045
14,0.9966,0.1978,0.9966,580.5647,0.0057,0.9968,0.2500,0.9968,534.4016,0.0045
15,0.9969,0.2015,0.9969,580.3816,0.0054,0.9966,0.2704,0.9965,533.6721,0.0049
16,0.9968,0.2009,0.9968,580.5071,0.0057,0.9968,0.2500,0.9968,534.9939,0.0044
17,0.9970,0.2173,0.9970,580.3520,0.0052,0.9966,0.2704,0.9966,533.2150,0.0045
18,0.9969,0.2126,0.9969,580.2780,0.0052,0.9970,0.2704,0.9970,533.9548,0.0040
19,0.9969,0.2099,0.9969,580.2928,0.0052,0.9967,0.2551,0.9967,534.4863,0.0043
