epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8014,0.0000,0.7261,644.6870,0.1513,0.8160,0.0000,0.7442,594.4871,0.1411
1,0.8202,0.0000,0.7724,638.3171,0.1345,0.8195,0.0000,0.7618,592.2795,0.1368
2,0.8340,0.0000,0.7991,634.4514,0.1260,0.8232,0.0000,0.7666,590.9039,0.1335
3,0.8422,0.0000,0.8126,631.9952,0.1205,0.8258,0.0000,0.7714,590.1235,0.1307
4,0.8478,0.0000,0.8216,630.1437,0.1165,0.8300,0.0000,0.7872,588.6560,0.1285
5,0.8517,0.0000,0.8277,628.8554,0.1136,0.8316,0.0000,0.7879,588.3479,0.1276
6,0.8550,0.0000,0.8328,627.7941,0.1112,0.8321,0.0000,0.7937,587.3670,0.1261
7,0.8569,0.0000,0.8357,627.0776,0.1097,0.8333,0.0000,0.7968,586.9556,0.1259
8,0.8590,0.0000,0.8387,626.3670,0.1081,0.8341,0.0000,0.7952,587.2686,0.1250
9,0.8607,0.0000,0.8409,625.8402,0.1069,0.8366,0.0000,0.7976,587.0293,0.1244
10,0.8624,0.0000,0.8432,625.2936,0.1056,0.8334,0.0000,0.7968,586.7854,0.1244
11,0.8636,0.0000,0.8450,624.8255,0.1046,0.8368,0.0000,0.8032,586.0827,0.1231
12,0.8648,0.0000,0.8467,624.3847,0.1036,0.8383,0.0000,0.8062,585.8181,0.1239
13,0.8657,0.0000,0.8480,624.0170,0.1028,0.8382,0.0000,0.8065,585.7236,0.1227
14,0.8664,0.0000,0.8490,623.7442,0.1021,0.8399,0.0000,0.8065,585.6845,0.1218
15,0.8677,0.0000,0.8505,623.3660,0.1013,0.8396,0.0000,0.8063,585.4707,0.1225
16,0.8686,0.0000,0.8520,623.0334,0.1005,0.8393,0.0000,0.8071,585.2883,0.1216
17,0.8694,0.0000,0.8532,622.7310,0.0998,0.8412,0.0000,0.8100,584.9696,0.1221
18,0.8699,0.0000,0.8537,622.5447,0.0995,0.8396,0.0000,0.8070,585.5681,0.1218
19,0.8709,0.0000,0.8552,622.2471,0.0988,0.8424,0.0000,0.8113,584.9721,0.1211
