epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7856,0.0000,0.7121,646.8921,0.1727,0.8140,0.0000,0.7435,594.4266,0.1451
1,0.8143,0.0000,0.7600,639.4694,0.1411,0.8189,0.0000,0.7609,592.0461,0.1392
2,0.8292,0.0000,0.7929,634.7219,0.1307,0.8217,0.0000,0.7703,590.6917,0.1361
3,0.8386,0.0000,0.8086,631.7085,0.1240,0.8235,0.0000,0.7791,589.6070,0.1352
4,0.8453,0.0000,0.8190,629.7156,0.1195,0.8255,0.0000,0.7862,588.5467,0.1338
5,0.8503,0.0000,0.8266,628.1848,0.1161,0.8277,0.0000,0.7895,588.0453,0.1320
6,0.8543,0.0000,0.8327,626.8756,0.1132,0.8287,0.0000,0.7905,587.7860,0.1315
7,0.8583,0.0000,0.8384,625.7517,0.1106,0.8294,0.0000,0.7945,586.9802,0.1302
8,0.8615,0.0000,0.8429,624.8686,0.1085,0.8315,0.0000,0.7995,586.3570,0.1299
9,0.8634,0.0000,0.8460,624.1463,0.1070,0.8314,0.0000,0.7984,586.4004,0.1296
10,0.8654,0.0000,0.8486,623.5427,0.1055,0.8313,0.0000,0.8001,586.2987,0.1304
11,0.8669,0.0000,0.8506,623.0131,0.1043,0.8328,0.0000,0.8028,586.1028,0.1301
12,0.8688,0.0000,0.8536,622.4060,0.1030,0.8326,0.0000,0.8023,585.7032,0.1295
13,0.8700,0.0000,0.8549,621.9890,0.1020,0.8323,0.0000,0.8017,585.8276,0.1294
14,0.8717,0.0000,0.8571,621.5286,0.1009,0.8309,0.0000,0.8019,585.3221,0.1298
15,0.8729,0.0000,0.8590,621.1370,0.1001,0.8343,0.0000,0.8044,585.2442,0.1281
16,0.8742,0.0000,0.8605,620.8127,0.0993,0.8343,0.0000,0.8057,585.0397,0.1283
17,0.8750,0.0000,0.8615,620.5174,0.0987,0.8337,0.0000,0.8065,584.9359,0.1287
18,0.8758,0.0000,0.8627,620.2024,0.0981,0.8347,0.0000,0.8081,584.5584,0.1284
19,0.8770,0.0000,0.8642,619.9349,0.0975,0.8336,0.0000,0.8082,584.5139,0.1295
