epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7964,0.0000,0.7073,646.6894,0.1718,0.8121,0.0000,0.7287,595.1483,0.1408
1,0.8015,0.0000,0.7312,642.7832,0.1448,0.8107,0.0000,0.7611,592.3125,0.1378
2,0.8113,0.0000,0.7635,638.9324,0.1365,0.8193,0.0000,0.7709,590.2972,0.1319
3,0.8200,0.0000,0.7822,636.1686,0.1301,0.8233,0.0000,0.7772,588.9638,0.1291
4,0.8270,0.0000,0.7946,634.2462,0.1257,0.8247,0.0000,0.7840,587.9222,0.1264
5,0.8326,0.0000,0.8032,632.6274,0.1220,0.8281,0.0000,0.7876,587.1227,0.1247
6,0.8378,0.0000,0.8111,631.1967,0.1189,0.8294,0.0000,0.7907,587.0477,0.1251
7,0.8426,0.0000,0.8178,629.8944,0.1159,0.8321,0.0000,0.8022,585.3219,0.1232
8,0.8463,0.0000,0.8235,628.7340,0.1134,0.8340,0.0000,0.8024,585.2000,0.1217
9,0.8502,0.0000,0.8290,627.6394,0.1111,0.8337,0.0000,0.7990,585.5572,0.1224
10,0.8536,0.0000,0.8340,626.7018,0.1090,0.8349,0.0000,0.8062,584.2997,0.1222
11,0.8570,0.0000,0.8388,625.8321,0.1070,0.8396,0.0000,0.8096,583.9782,0.1188
12,0.8599,0.0000,0.8427,625.1786,0.1057,0.8408,0.0000,0.8137,583.2815,0.1180
13,0.8630,0.0000,0.8467,624.4870,0.1040,0.8430,0.0000,0.8177,582.8069,0.1172
14,0.8654,0.0000,0.8501,623.8941,0.1028,0.8441,0.0000,0.8170,582.7349,0.1162
15,0.8668,0.0000,0.8520,623.4088,0.1017,0.8454,0.0000,0.8212,582.2742,0.1166
16,0.8688,0.0000,0.8546,622.8509,0.1004,0.8450,0.0000,0.8205,582.1562,0.1161
17,0.8700,0.0000,0.8562,622.4719,0.0995,0.8449,0.0000,0.8206,582.0694,0.1163
18,0.8714,0.0000,0.8579,622.1754,0.0990,0.8469,0.0000,0.8239,581.9941,0.1155
19,0.8726,0.0000,0.8596,621.7723,0.0981,0.8458,0.0000,0.8229,581.6635,0.1157
