epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7858,0.0000,0.7051,649.3551,0.1759,0.8117,0.0000,0.7281,595.7026,0.1430
1,0.7963,0.0000,0.7068,646.2773,0.1543,0.8110,0.0000,0.7279,596.3729,0.1464
2,0.7972,0.0000,0.7129,644.8782,0.1505,0.8116,0.0000,0.7397,593.5121,0.1404
3,0.8014,0.0000,0.7379,641.5913,0.1430,0.8154,0.0000,0.7629,591.4533,0.1345
4,0.8085,0.0000,0.7621,639.5466,0.1385,0.8184,0.0000,0.7756,590.3123,0.1348
5,0.8166,0.0000,0.7780,637.2879,0.1335,0.8258,0.0000,0.7931,587.5481,0.1278
6,0.8240,0.0000,0.7902,635.3056,0.1291,0.8291,0.0000,0.7953,586.8473,0.1256
7,0.8297,0.0000,0.7989,633.7780,0.1255,0.8339,0.0000,0.8025,585.5797,0.1220
8,0.8332,0.0000,0.8044,632.7480,0.1234,0.8376,0.0000,0.8057,584.9509,0.1190
9,0.8353,0.0000,0.8076,631.8486,0.1215,0.8368,0.0000,0.8079,584.4948,0.1213
10,0.8377,0.0000,0.8110,630.9023,0.1195,0.8405,0.0000,0.8111,583.8096,0.1177
11,0.8396,0.0000,0.8133,630.0966,0.1177,0.8396,0.0000,0.8097,584.3992,0.1224
12,0.8422,0.0000,0.8169,629.1855,0.1156,0.8333,0.0000,0.8050,584.2999,0.1289
13,0.8443,0.0000,0.8200,628.4005,0.1139,0.8447,0.0000,0.8140,582.1836,0.1123
14,0.8470,0.0000,0.8232,627.6067,0.1121,0.8395,0.0000,0.8109,617.9334,0.1579
15,0.8495,0.0000,0.8261,626.8006,0.1103,0.8471,0.0000,0.8178,581.1832,0.1122
16,0.8520,0.0000,0.8295,626.0064,0.1084,0.8475,0.0000,0.8186,582.9618,0.1163
17,0.8542,0.0000,0.8325,625.3532,0.1069,0.8487,0.0000,0.8233,589.7895,0.1246
18,0.8537,0.0000,0.8314,625.4558,0.1070,0.8484,0.0000,0.8215,580.9046,0.1137
19,0.8565,0.0000,0.8353,624.5148,0.1048,0.8514,0.0000,0.8245,588.9952,0.1226
