epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.2821,0.0000,0.2821,0.6165,0.2756,0.0000,0.2756,0.3443
1,0.2856,0.0000,0.2856,0.4176,0.2815,0.0000,0.2815,0.3256
2,0.2837,0.0000,0.2837,0.3154,0.2722,0.0000,0.2722,0.2736
3,0.2772,0.0000,0.2772,0.2706,0.2668,0.0000,0.2668,0.2441
4,0.2782,0.0000,0.2782,0.2437,0.2681,0.0000,0.2681,0.2233
5,0.2763,0.0000,0.2763,0.2249,0.2657,0.0000,0.2657,0.2080
6,0.2714,0.0000,0.2714,0.2117,0.2634,0.0000,0.2634,0.1970
7,0.2711,0.0000,0.2711,0.2019,0.2630,0.0000,0.2630,0.1892
8,0.2720,0.0000,0.2720,0.1946,0.2673,0.0000,0.2673,0.1832
9,0.2796,0.0000,0.2796,0.1889,0.2814,0.0000,0.2814,0.1783
10,0.2958,0.0000,0.2958,0.1841,0.2998,0.0000,0.2998,0.1741
11,0.3146,0.0000,0.3146,0.1800,0.3136,0.0000,0.3136,0.1704
12,0.3319,0.0000,0.3319,0.1759,0.3262,0.0000,0.3262,0.1668
13,0.3478,0.0000,0.3478,0.1720,0.3311,0.0000,0.3311,0.1632
14,0.3575,0.0000,0.3575,0.1681,0.3558,0.0000,0.3558,0.1593
15,0.3667,0.0000,0.3667,0.1641,0.3671,0.0000,0.3671,0.1557
16,0.3761,0.0000,0.3761,0.1603,0.3801,0.0000,0.3801,0.1508
17,0.3810,0.0000,0.3810,0.1566,0.3842,0.0000,0.3842,0.1471
18,0.3882,0.0000,0.3882,0.1534,0.3888,0.0000,0.3888,0.1444
19,0.3936,0.0000,0.3936,0.1505,0.3979,0.0000,0.3979,0.1416
