epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7950,0.0000,0.7079,648.1185,0.1708,0.8122,0.0000,0.7288,596.3310,0.1427
1,0.8006,0.0000,0.7214,644.4452,0.1481,0.8186,0.0000,0.7501,593.2406,0.1361
2,0.8076,0.0000,0.7430,641.6722,0.1421,0.8220,0.0000,0.7643,590.9410,0.1313
3,0.8132,0.0000,0.7565,639.7910,0.1378,0.8278,0.0000,0.7744,589.6095,0.1275
4,0.8219,0.0000,0.7748,637.6145,0.1331,0.8361,0.0000,0.7946,587.4010,0.1234
5,0.8289,0.0000,0.7892,635.6643,0.1286,0.8402,0.0000,0.8044,585.8106,0.1198
6,0.8332,0.0000,0.7975,634.5464,0.1262,0.8421,0.0000,0.8033,585.9187,0.1186
7,0.8348,0.0000,0.8014,633.9625,0.1250,0.8439,0.0000,0.8098,584.9251,0.1172
8,0.8355,0.0000,0.8034,633.4958,0.1240,0.8461,0.0000,0.8124,584.5651,0.1158
9,0.8365,0.0000,0.8058,632.9133,0.1225,0.8463,0.0000,0.8143,584.0876,0.1150
10,0.8380,0.0000,0.8095,632.1989,0.1210,0.8492,0.0000,0.8214,583.0650,0.1136
11,0.8391,0.0000,0.8117,631.7536,0.1202,0.8470,0.0000,0.8173,583.0222,0.1133
12,0.8396,0.0000,0.8127,631.5371,0.1196,0.8494,0.0000,0.8222,582.5770,0.1132
13,0.8403,0.0000,0.8140,631.3003,0.1193,0.8495,0.0000,0.8218,582.7286,0.1125
14,0.8405,0.0000,0.8145,631.1757,0.1189,0.8494,0.0000,0.8222,582.4565,0.1121
15,0.8409,0.0000,0.8151,631.0467,0.1187,0.8493,0.0000,0.8230,582.3576,0.1122
16,0.8412,0.0000,0.8156,630.9596,0.1185,0.8491,0.0000,0.8206,582.6116,0.1120
17,0.8415,0.0000,0.8161,630.8084,0.1182,0.8499,0.0000,0.8234,582.1831,0.1120
18,0.8413,0.0000,0.8159,630.7897,0.1182,0.8502,0.0000,0.8229,582.1221,0.1115
19,0.8414,0.0000,0.8160,630.7249,0.1181,0.8507,0.0000,0.8243,581.9801,0.1116
