epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.3495,0.0000,0.3495,0.3858,0.3583,0.0000,0.3583,0.2756
1,0.3964,0.0000,0.3964,0.2776,0.4199,0.0000,0.4199,0.2486
2,0.4205,0.0000,0.4205,0.2353,0.4423,0.0000,0.4423,0.2189
3,0.4480,0.0000,0.4480,0.2136,0.4744,0.0000,0.4744,0.2005
4,0.4859,0.0000,0.4859,0.1990,0.5013,0.0000,0.5013,0.1865
5,0.5060,0.0000,0.5060,0.1861,0.5151,0.0000,0.5151,0.1738
6,0.5318,0.0000,0.5318,0.1739,0.5363,0.0000,0.5363,0.1613
7,0.5401,0.0000,0.5401,0.1606,0.5400,0.0000,0.5400,0.1494
8,0.5417,0.0000,0.5417,0.1505,0.5375,0.0000,0.5375,0.1406
9,0.5443,0.0000,0.5443,0.1427,0.5412,0.0000,0.5412,0.1333
10,0.5385,0.0000,0.5385,0.1361,0.5392,0.0000,0.5392,0.1277
11,0.5338,0.0000,0.5338,0.1317,0.5376,0.0000,0.5376,0.1240
12,0.5333,0.0000,0.5333,0.1286,0.5379,0.0000,0.5379,0.1212
13,0.5401,0.0000,0.5401,0.1260,0.5467,0.0000,0.5467,0.1188
14,0.5508,0.0000,0.5508,0.1237,0.5567,0.0000,0.5567,0.1166
15,0.5615,0.0000,0.5615,0.1215,0.5671,0.0000,0.5671,0.1144
16,0.5800,0.0000,0.5800,0.1193,0.5918,0.0000,0.5918,0.1120
17,0.6261,0.0000,0.6261,0.1162,0.6654,0.0000,0.6654,0.1081
18,0.6718,0.0000,0.6718,0.1100,0.6830,0.0000,0.6830,0.0998
19,0.6905,0.0000,0.6905,0.1008,0.7050,0.0000,0.7050,0.0914
