epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.7894,0.0000,0.7023,0.3286,0.7926,0.0000,0.7010,0.2049
1,0.7932,0.0000,0.7019,0.1847,0.7926,0.0000,0.7010,0.1718
2,0.7932,0.0000,0.7019,0.1669,0.7925,0.0000,0.7011,0.1645
3,0.7932,0.0000,0.7018,0.1636,0.7926,0.0000,0.7010,0.1635
4,0.7932,0.0000,0.7018,0.1632,0.7926,0.0000,0.7010,0.1634
5,0.7932,0.0000,0.7018,0.1609,0.7926,0.0000,0.7010,0.1576
6,0.7932,0.0000,0.7019,0.1567,0.7926,0.0000,0.7010,0.1557
7,0.7932,0.0000,0.7018,0.1555,0.7926,0.0000,0.7010,0.1555
8,0.7932,0.0000,0.7019,0.1550,0.7926,0.0000,0.7010,0.1551
9,0.7932,0.0000,0.7019,0.1547,0.7926,0.0000,0.7011,0.1548
10,0.7932,0.0000,0.7020,0.1546,0.7926,0.0000,0.7010,0.1548
11,0.7932,0.0000,0.7023,0.1544,0.7926,0.0000,0.7012,0.1546
12,0.7932,0.0000,0.7025,0.1543,0.7926,0.0000,0.7014,0.1545
13,0.7932,0.0000,0.7027,0.1542,0.7926,0.0000,0.7011,0.1545
14,0.7933,0.0000,0.7038,0.1539,0.7930,0.0000,0.7030,0.1539
15,0.7934,0.0000,0.7043,0.1536,0.7930,0.0000,0.7038,0.1534
16,0.7935,0.0000,0.7047,0.1530,0.7930,0.0000,0.7031,0.1526
17,0.7936,0.0000,0.7055,0.1516,0.7937,0.0000,0.7073,0.1502
18,0.7939,0.0000,0.7079,0.1499,0.7940,0.0000,0.7083,0.1490
19,0.7944,0.0000,0.7097,0.1487,0.7934,0.0000,0.7080,0.1485
