epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8080,0.0000,0.7464,641.7196,0.1516,0.8386,0.0000,0.7997,585.4460,0.1186
1,0.8445,0.0000,0.8156,630.2323,0.1169,0.8666,0.0000,0.8459,577.5248,0.1012
2,0.8670,0.0000,0.8502,624.1996,0.1038,0.8769,0.0000,0.8622,574.6562,0.0950
3,0.8719,0.0000,0.8580,622.5945,0.1001,0.8785,0.0000,0.8642,574.3691,0.0938
4,0.8753,0.0000,0.8624,621.8923,0.0985,0.8807,0.0000,0.8665,574.3880,0.0933
5,0.8780,0.0000,0.8654,621.4915,0.0975,0.8811,0.0000,0.8681,573.6219,0.0933
6,0.8790,0.0000,0.8666,621.2290,0.0970,0.8818,0.0000,0.8668,574.0094,0.0931
7,0.8801,0.0000,0.8678,621.1121,0.0968,0.8833,0.0000,0.8706,573.4249,0.0927
8,0.8812,0.0000,0.8690,621.0285,0.0967,0.8827,0.0000,0.8684,573.8226,0.0939
9,0.8813,0.0000,0.8691,620.9511,0.0965,0.8852,0.0000,0.8715,573.6004,0.0936
10,0.8822,0.0000,0.8700,620.8867,0.0963,0.8864,0.0000,0.8729,573.7732,0.0925
11,0.8825,0.0000,0.8704,620.8488,0.0963,0.8847,0.0000,0.8703,573.7148,0.0928
12,0.8825,0.0000,0.8704,620.8208,0.0962,0.8852,0.0000,0.8715,573.2467,0.0926
13,0.8828,0.0000,0.8707,620.7882,0.0962,0.8881,0.0000,0.8752,573.4126,0.0923
14,0.8833,0.0000,0.8713,620.7750,0.0960,0.8880,0.0000,0.8739,573.6854,0.0930
15,0.8834,0.0000,0.8713,620.7461,0.0960,0.8882,0.0000,0.8750,573.4900,0.0925
16,0.8836,0.0000,0.8716,620.7386,0.0960,0.8885,0.0000,0.8766,573.2411,0.0924
17,0.8836,0.0000,0.8716,620.7060,0.0959,0.8868,0.0000,0.8739,573.1615,0.0924
18,0.8833,0.0000,0.8712,620.7210,0.0959,0.8868,0.0000,0.8735,573.2250,0.0921
19,0.8834,0.0000,0.8714,620.7106,0.0959,0.8875,0.0000,0.8737,573.4036,0.0921
