epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8400,0.0000,0.8057,631.0579,0.1212,0.8936,0.0000,0.8834,568.8916,0.0832
1,0.9195,0.0000,0.9151,609.3037,0.0698,0.9623,0.0000,0.9615,555.3110,0.0489
2,0.9873,0.0227,0.9873,591.5434,0.0303,0.9928,0.0255,0.9928,542.7392,0.0222
3,0.9952,0.1414,0.9952,586.4850,0.0186,0.9952,0.1429,0.9952,540.9796,0.0173
4,0.9969,0.2511,0.9969,584.4695,0.0141,0.9973,0.2398,0.9973,538.6612,0.0133
5,0.9976,0.2996,0.9976,583.2482,0.0113,0.9979,0.2959,0.9979,537.7131,0.0109
6,0.9981,0.3481,0.9981,582.3554,0.0093,0.9983,0.3980,0.9983,537.1506,0.0094
7,0.9983,0.3565,0.9983,581.8060,0.0080,0.9983,0.3980,0.9983,536.3062,0.0079
8,0.9985,0.3718,0.9985,581.2844,0.0069,0.9983,0.3878,0.9983,535.8729,0.0070
9,0.9986,0.3819,0.9986,580.9427,0.0062,0.9987,0.4184,0.9987,534.7255,0.0059
10,0.9987,0.3861,0.9987,580.6013,0.0054,0.9986,0.4337,0.9986,535.1682,0.0060
11,0.9988,0.3892,0.9988,580.1770,0.0045,0.9987,0.4337,0.9987,534.2906,0.0042
12,0.9987,0.3866,0.9987,580.0417,0.0042,0.9986,0.4337,0.9986,534.0129,0.0043
13,0.9987,0.3866,0.9987,579.8959,0.0039,0.9987,0.4337,0.9987,534.2119,0.0036
14,0.9988,0.3871,0.9988,579.7853,0.0036,0.9987,0.4337,0.9987,533.7220,0.0033
15,0.9988,0.3887,0.9987,579.7086,0.0035,0.9986,0.4337,0.9986,533.7777,0.0033
16,0.9988,0.3892,0.9988,579.6323,0.0033,0.9986,0.4337,0.9986,533.5076,0.0032
17,0.9988,0.3898,0.9988,579.5557,0.0031,0.9986,0.4235,0.9986,533.6971,0.0033
18,0.9988,0.3898,0.9988,579.5217,0.0031,0.9987,0.4337,0.9987,533.5432,0.0029
19,0.9988,0.3887,0.9988,579.4628,0.0029,0.9987,0.4439,0.9987,533.1374,0.0028
