epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.2399,0.0000,0.2399,0.2562,0.2605,0.0000,0.2605,0.2092
1,0.2671,0.0000,0.2671,0.1967,0.2755,0.0000,0.2755,0.1737
2,0.2852,0.0000,0.2852,0.1700,0.2851,0.0000,0.2851,0.1574
3,0.3046,0.0000,0.3046,0.1589,0.3224,0.0000,0.3224,0.1507
4,0.3397,0.0000,0.3397,0.1539,0.3335,0.0000,0.3335,0.1474
5,0.3453,0.0000,0.3453,0.1520,0.3397,0.0000,0.3397,0.1457
6,0.3489,0.0000,0.3489,0.1508,0.3428,0.0000,0.3428,0.1446
7,0.3533,0.0000,0.3533,0.1500,0.3500,0.0000,0.3500,0.1436
8,0.3585,0.0000,0.3585,0.1494,0.3499,0.0000,0.3499,0.1433
9,0.3634,0.0000,0.3634,0.1489,0.3599,0.0000,0.3599,0.1427
10,0.3657,0.0000,0.3657,0.1486,0.3597,0.0000,0.3597,0.1424
11,0.3690,0.0000,0.3690,0.1482,0.3650,0.0000,0.3650,0.1421
12,0.3710,0.0000,0.3710,0.1481,0.3641,0.0000,0.3641,0.1418
13,0.3747,0.0000,0.3747,0.1476,0.3655,0.0000,0.3655,0.1416
14,0.3763,0.0000,0.3763,0.1473,0.3651,0.0000,0.3651,0.1413
15,0.3771,0.0000,0.3771,0.1474,0.3634,0.0000,0.3634,0.1412
16,0.3794,0.0000,0.3794,0.1470,0.3651,0.0000,0.3651,0.1410
17,0.3812,0.0000,0.3812,0.1469,0.3660,0.0000,0.3660,0.1409
18,0.3831,0.0000,0.3831,0.1465,0.3657,0.0000,0.3657,0.1408
19,0.3847,0.0000,0.3847,0.1464,0.3671,0.0000,0.3671,0.1406
