epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.2950,0.0000,0.2950,0.3668,0.2928,0.0000,0.2928,0.2139
1,0.2993,0.0000,0.2993,0.2359,0.2907,0.0000,0.2907,0.2027
2,0.3014,0.0000,0.3014,0.1939,0.2891,0.0000,0.2891,0.1826
3,0.3020,0.0000,0.3020,0.1793,0.2854,0.0000,0.2854,0.1708
4,0.3018,0.0000,0.3018,0.1714,0.2871,0.0000,0.2871,0.1650
5,0.3030,0.0000,0.3030,0.1668,0.2879,0.0000,0.2879,0.1612
6,0.3028,0.0000,0.3028,0.1638,0.2876,0.0000,0.2876,0.1581
7,0.3035,0.0000,0.3035,0.1612,0.2914,0.0000,0.2914,0.1557
8,0.3042,0.0000,0.3042,0.1587,0.2923,0.0000,0.2923,0.1529
9,0.3049,0.0000,0.3049,0.1565,0.2957,0.0000,0.2957,0.1510
10,0.3115,0.0000,0.3115,0.1541,0.3107,0.0000,0.3107,0.1487
11,0.3613,0.0000,0.3613,0.1518,0.3765,0.0000,0.3765,0.1465
12,0.3930,0.0000,0.3930,0.1495,0.3829,0.0000,0.3829,0.1441
13,0.4030,0.0000,0.4030,0.1474,0.3906,0.0000,0.3906,0.1422
14,0.4101,0.0000,0.4101,0.1456,0.3980,0.0000,0.3980,0.1407
15,0.4169,0.0000,0.4169,0.1441,0.3992,0.0000,0.3992,0.1390
16,0.4214,0.0000,0.4214,0.1428,0.4022,0.0000,0.4022,0.1379
17,0.4271,0.0000,0.4271,0.1416,0.4061,0.0000,0.4061,0.1368
18,0.4312,0.0000,0.4312,0.1405,0.4041,0.0000,0.4041,0.1358
19,0.4364,0.0000,0.4364,0.1395,0.4095,0.0000,0.4095,0.1350
