epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7967,0.0000,0.7078,647.6288,0.1636,0.8130,0.0000,0.7314,594.9761,0.1417
1,0.8026,0.0000,0.7312,643.0583,0.1454,0.8222,0.0000,0.7749,589.9276,0.1311
2,0.8116,0.0000,0.7623,639.3343,0.1371,0.8249,0.0000,0.7844,588.2326,0.1264
3,0.8141,0.0000,0.7690,638.0027,0.1341,0.8280,0.0000,0.7855,588.0064,0.1248
4,0.8216,0.0000,0.7826,636.2073,0.1300,0.8356,0.0000,0.8008,585.7397,0.1201
5,0.8267,0.0000,0.7917,634.8833,0.1272,0.8382,0.0000,0.8037,585.4230,0.1198
6,0.8291,0.0000,0.7956,634.4752,0.1263,0.8395,0.0000,0.8064,585.3740,0.1195
7,0.8312,0.0000,0.7990,634.1355,0.1255,0.8411,0.0000,0.8090,585.1977,0.1188
8,0.8324,0.0000,0.8008,633.8545,0.1249,0.8410,0.0000,0.8071,585.2802,0.1186
9,0.8336,0.0000,0.8027,633.5562,0.1243,0.8419,0.0000,0.8117,584.8296,0.1184
10,0.8359,0.0000,0.8064,633.0367,0.1231,0.8452,0.0000,0.8147,584.3401,0.1165
11,0.8400,0.0000,0.8123,632.3075,0.1215,0.8471,0.0000,0.8161,583.7486,0.1158
12,0.8410,0.0000,0.8136,632.0386,0.1209,0.8480,0.0000,0.8179,583.6492,0.1151
13,0.8416,0.0000,0.8143,631.8934,0.1206,0.8484,0.0000,0.8208,583.6202,0.1150
14,0.8421,0.0000,0.8151,631.7761,0.1204,0.8490,0.0000,0.8216,583.6226,0.1147
15,0.8424,0.0000,0.8155,631.7095,0.1202,0.8489,0.0000,0.8200,583.3184,0.1146
16,0.8427,0.0000,0.8161,631.6405,0.1201,0.8484,0.0000,0.8211,583.1998,0.1145
17,0.8431,0.0000,0.8165,631.5856,0.1200,0.8482,0.0000,0.8191,583.2000,0.1140
18,0.8431,0.0000,0.8166,631.5302,0.1198,0.8491,0.0000,0.8207,583.2541,0.1138
19,0.8430,0.0000,0.8166,631.4755,0.1197,0.8481,0.0000,0.8196,583.1077,0.1139
