epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8411,0.0000,0.8125,630.9539,0.1434,0.9079,0.0000,0.9036,565.9161,0.0756
1,0.9334,0.0000,0.9309,601.9593,0.0514,0.9573,0.0000,0.9552,544.6343,0.0254
2,0.9914,0.1081,0.9912,586.4659,0.0164,0.9957,0.1020,0.9957,537.7282,0.0098
3,0.9965,0.1783,0.9965,581.6721,0.0076,0.9962,0.1531,0.9962,534.0935,0.0050
4,0.9968,0.2220,0.9968,580.1775,0.0048,0.9967,0.1735,0.9967,533.7038,0.0032
5,0.9979,0.2495,0.9979,579.7126,0.0037,0.9978,0.1888,0.9978,532.3131,0.0024
6,0.9983,0.2743,0.9983,579.5164,0.0034,0.9979,0.1888,0.9979,532.6910,0.0020
7,0.9983,0.2748,0.9983,579.3348,0.0030,0.9980,0.1888,0.9980,533.5321,0.0020
8,0.9984,0.2948,0.9984,579.2378,0.0027,0.9982,0.1939,0.9982,532.8280,0.0017
9,0.9985,0.3080,0.9985,579.1448,0.0026,0.9982,0.1990,0.9982,533.0308,0.0017
10,0.9986,0.3523,0.9986,579.1611,0.0026,0.9986,0.3622,0.9986,532.7488,0.0014
11,0.9988,0.4156,0.9988,579.0408,0.0024,0.9989,0.5051,0.9989,532.0672,0.0015
12,0.9988,0.4436,0.9988,579.0598,0.0023,0.9989,0.5051,0.9989,531.6602,0.0014
13,0.9989,0.4473,0.9989,579.0416,0.0023,0.9989,0.5051,0.9989,533.2854,0.0014
14,0.9989,0.4515,0.9989,579.0060,0.0021,0.9990,0.5051,0.9990,532.6178,0.0012
15,0.9989,0.4509,0.9989,579.0237,0.0023,0.9990,0.5051,0.9990,532.2469,0.0013
16,0.9989,0.4531,0.9989,578.9863,0.0021,0.9990,0.5051,0.9990,532.6049,0.0012
17,0.9989,0.4562,0.9989,578.9150,0.0020,0.9990,0.5051,0.9990,533.0255,0.0012
18,0.9989,0.4573,0.9989,579.0029,0.0021,0.9990,0.5051,0.9990,533.0023,0.0013
19,0.9989,0.4573,0.9989,578.9534,0.0020,0.9990,0.5051,0.9990,533.1056,0.0012
